post_id,platform_id,kw_id,platform_name,keyword,title,content_text,view_count,comment_count,posted_date,region,like_count,price
223638291,3,3,중고나라,1회,프레시안 핑크티 1회발색,"프레시안 핑크티 1회 퍼프로 발색한 제품 입니다

씨유끼리택배로 택배비 포함해서 14500원 입니다",35,1,2026-01-02,,1,14500
223127489,3,3,중고나라,1회,zxi7 7아이언 다골 105 s200 시타1회,"3주전에 특주에서 오늘 12월 18일 수령해서
8번 아이언만 비닐 벗기고 1회 시타 공딱 5번 치고
저한테는 좀 버거워 바로 봉인했습니다
8번제외 비닐도 안뜯은 8번도 기스하나 없는
완전 새상품입니다
8번만 비닐뜯어서 케이스 입혔습니다
샤프트는 다골 105 s200 던롭코리아 특주했습니다

안전결제 가능합니다
서울 및 경기북부 직거래 그외 택배 가능합니다
좀전에 받은 그대로 박스포장 되어있습니다",246,0,2026-01-02,,0,2000
223523419,3,3,중고나라,1회,"컴포즈,배민상품권,롯데리아 핫크리스피치킨버거/맥도날드 빅맥,지니3백회,커피빈1+1,skt/kt데이터,다이소ㅡㅡㅡㅡㅡ","컴포즈,배민상품권,롯데리아 핫크리스피치킨버거/맥도날드 빅맥,지니3백회,커피빈1+1,skt/kt데이터,다이소ㅡㅡㅡㅡㅡ


* 컴포즈 핫 아메리카노 : 1/16만기, 장당 12백원


* 배민 상품권 5만원권 : 1/30만기,46천원


* 커피빈 아메리카노 1+1쿠폰 : 1/31만기,15백원


* 올리브영 3천원 모바일 상품권 26/10/15만기 수량많음, 2,760원


* SKT/KT 데이터 : 1기가 당 15백원, 
선물하기로 보내드립니다. 월 최대 2기가 까지 가능합니다.
월 2회 선물 받기 가능하니 선물받은 횟수 확인 후 연락주세요


* 파파존스 35% 할인권 ( 온라인에서 신한카드로 결제 시 사용가능) : 15백원


*지니 3백회 : 장당 15백원


* 롯데리아 핫크리스피치킨버거 단품 (정가 62백, L포인트 적립 가능,현금 영수증 가능) : 3/3만기, 46백원


* 맥도날드 빅맥 단품 : 3/3만기, 46백원


* CU편의점 천원권 : 9백원, 수량많음


* 다이소 2천원권 ( 온/오프라인 모두 사용가능 ) : 1,840 원,1/31만기


* 롯데시네마 9천원 예매권 ( 롯데시네마 영화 9천원에 예매가능한 쿠폰입니다 ) : 13백원",80,2,2026-01-02,,0,1200
222444573,3,3,중고나라,1회,[1회사용] 다슈 데일리 비타플렉스 남성 청결제 300ml,"남성을 위한 필수템인 남성 청결제예요. 쿨링 안심 청결제로 시크릿존 케어에 좋고, 깔끔한 상태로 판매합니다.

다슈 데일리 비타플렉스 남성 청결제 300ml입니다
- 민감성 피부에도 사용하기 적합합니다
- 99% 항균 효과가 있습니다
- 100% 식물 유래 세정 성분으로 만들어졌습니다
- 쿨링 효과로 상쾌함을 더했습니다
- 정가 12000원

일반택 4000
반택 2000",26,1,2026-01-02,,0,5000
222005565,3,3,중고나라,1회,"25cm 프라이팬.(인덕션x, 1회 사용)","찔러보기? 단순변심?  에누리?
?기본매너는 지켜주세요. 


인덕션 안돼는지 모르고 포장 뜯었습니다.
계란 후라이 먹으려다 인덕션 안돼서 하이라이트 1회 사용.


거래는 증산3교 사거리, 증산시장 앞에서 가능합니다. 
궁금한 건 사전에 미리 문의 하시고 사진 참고해서 신중하게 구매해주세요. 
중고거래 특성상 환불은 어렵습니다.",19,0,2026-01-02,,0,15000
223630155,3,3,중고나라,1회,파이카 Soft big bag 에코숄더백(1회 사용),"Pica 파이카 soft big bag red 컬러입니다.

- 부드러운 폴리스판 혼방 원단의 넉넉한 사이즈
- 톤다운된 레드 컬러로 4계절 사용하기 좋습니다.

1회 사용후 보관
길이 33.5
폭 61.5
끈길이 58",32,0,2026-01-01,,1,36000
223628321,3,3,중고나라,1회,아이폰 17프로 테크우븐 케이스 1회착용,"그린색상이고 박스랑 그대로 다 있습니다
송도 국제업무지구역에서 직거래 가능하고
택배거래는 배송비 별도입니다!",148,6,2026-01-01,,1,40000
223091882,3,3,중고나라,1회,버잭 쿨러 아이스박스 43QT 올리브 1회 사용!,"버잭 하드쿨러 43QT 올리브 색상입니다
1회 사용했습니다

- 캠핑이나 야외활동 시 유용하게 사용할 수 있습니다
- 튼튼한 구조로 제작되어 견고하고 보냉력이 뛰어납니다
- 바스켓과 컵홀더가 포함되어 있습니다",129,0,2026-01-01,,0,100000
223231417,3,3,중고나라,1회,나이키 골프화 인피니티 보아 260mm(1회 착용),"260mm



문자 주세요",147,2,2026-01-01,,2,95000
223621951,3,3,중고나라,1회,"러브라이브 니지가사키 스쿨아이돌동호회 오피셜 비주얼북 일러스트북 1, 2","니지동 오피셜 비주얼북 1, 2권 일괄

개봉품이며 재포장하여 보관했으므로 깨끗합니다.

니지동 극장판 1장 국내개봉특전 유우ver도 같이 드립니다.",35,1,2026-01-01,,1,10000
220036649,3,3,중고나라,1회,겨울부츠 1회만 착용 220사이즈판매,"사진보신것처럼 거의 새것이라고 보시면되요~!!
실내전시관같은데서 1시간 잠깐 신고말았어요.
세탁하실 필요없습니다.
그래도 구매했던 가격보다 많이 내려서 올립니다.(네고x)
성대후문아파트이고, 직거래우선할께요.택배 시,
4400원 택배비 있습니다.
시간약속 잘 지켜주시고 쿨거래하실 수 있는 분과 거래하고싶습니다.",142,2,2026-01-01,,2,29000
223618518,3,3,중고나라,1회,이문세 독창회1 2CD,"이문세 독창화1 2CD 판매합니다.
CD알 잔기스 조금 있습니다.
케이스 안쪽 CD1 있는곳에 살짝 찢어졌습니다. 사진 확인 해주세요.

착불 & 선불4천 & GS반택 2천

거래 종료 안되면 판매 중이니 연락 주세요.

지금은사랑할때 (중고나라 앱 & 중고나라 카페)",27,0,2026-01-01,,0,1000
223472379,3,3,중고나라,1회,(1회착용) 헨리코튼 모 넥니트 100사이즈,"헨리코튼 모100% 넥 니트 검정 100사이즈 입니다. 
선물받은 상푼인데 1회 착용 후 보관만 해오다 거래합니다.
1회 입은 제품이라 새상품 수준입니다.",67,1,2026-01-01,,0,57000
223334574,3,3,중고나라,1회,나이키 페가수스 플러스 fq7262 275 1회 착용품 판매,"지난달 나이키 공홈에서 구입한 제품입니다
로드 5키로 착용 후 저랑은 안맞는것 같아 처분합니다!
택포 8에 팔아요~",58,1,2026-01-01,,1,80000
223617186,3,3,중고나라,1회,아디다스 스니커즈 235(1회 착용),"아디다스 정품입니다.
아디다스 검정색 가죽 재질 스니커즈 235 사이즈

면접용 단정한 운동화가 필요해서 구매후 딱 한번 신었습니다. 평소 런닝화만 신어서 신을 일이 없을 거 같아 판매합니다. 가죽재질인데 가볍고 편합니다. 

구매가 7만9천. 박스도 그대로 있습니다.

새제품이나 다름없지만 빠른 판매를 위해 저렴히 판매하니 네고는 어렵습니다.

직거래는 어렵고 반값택배로 거래합니다.
반값택배비 포함 가격입니다.
010 칠칠공구 6413",23,0,2026-01-01,,0,50000
214939993,3,3,중고나라,1회,(1회 착용) 락포트 페니로퍼 그레이 265 BX2128 / 한국사이즈 265mm 8.5w,"(1회 착용) 락포트 페니로퍼 그레이 265 BX2128 / 한국사이즈 265mm 8.5w

출퇴근 시 1회 착용 후 
현재 비닐 지퍼백에 넣어 보관중

가죽 표면이 원래 거친 느낌 표현하고 있으므로
실사 사진 검은 얼룩과 주름은 구입할때부터 있었던 것 입니다

네이비 또는 그레이 정장
화이트 또는 베이지 슬랙스
데님 청바지
반바지
모두 잘 어울립니다

58,000 원



 
 
 
 
 

?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",79,0,2026-01-01,,0,66000
223290721,3,3,중고나라,1회,르카프스포츠 여성 기모 팬츠 사이즈70 1회착용,"르카츠스포츠 여성 기모 팬츠
사이즈 70(허리 밴드처리)
한번 착용한거라 완전 새거 그대로입니다.
신축성도 좋아서 엄청 편해요~",24,0,2026-01-01,,0,29800
223224898,3,3,중고나라,1회,엘칸토 구두 판매합니다(사이즈265 실착1회),"사이즈 265 

롯데백화점에서 정가 18만원에 구매했습니다.

실착 1회 새상품과 다름 없습니다.

관심있으신 분은 연락주세요!",59,0,2026-01-01,,0,35000
223173054,3,3,중고나라,1회,[1회사용 현재품절 중고매물없음]케일 백두2 ML사이즈 + 힙벨트 + 어썸 뉴클린백,"케일 백두 2 + 힙벨트 포함 사이즈ML + 
어썸 뉴클린백(크록스나 식기류 음식등 넣거니 쓰레기용 최고) 도 서비스로 드립니다

토르소ML
사진 보시면 아시겠지만 먼지 한톨 안묻고 
캠핑장에서 딱 한번 사용했으며
가방안은 구매당시 비닐포장을 안에 넣어서 사용했습니다 거의 새상품급

백패킹 접어서 팔아요
현재 백두2는 초캠카페에 매물 없음

직거래는 구로디지털단지역만
택배 가능",61,1,2026-01-01,,0,260000
223571608,3,3,중고나라,1회,[1회착용 정가28만원] 유메르 UMER 부클 마틸다 트위드 재킷 (샌드베이지),"유메르 UMER 부클 마틸다 트위드 재킷으로 1회 착용한 거의 새상품입니다. 
색상은 샌드베이지 이고, 사이즈는 F 입니다. 

드라마, '다음 생은 없으니까' 10회 초반에서 김희선도 착용한 자켓입니다.

- 꾸준히 사랑 받고 있는 아이코닉한 마틸다 자켓
- 보송보송한 부클 소재의 기분 좋은 부드러움이 느껴지는 울 혼방 자켓
- 라운디한 헴 라인과 칼라리스 디자인이 어우러져 세련된 실루엣
- 다양한 아웃핏에 활용하기 좋은 적당한 기장감과 레귤러 핏으로 어디에나 클래식한 무드 가능 
- 입체적인 금속 단추로 특별한 분위기 연출 
- 울 혼방, 어깨 패드 내장, 패치 포켓, 뒷면 슬릿, 안감 있음, 금속 단추 

정상가는 279,000원입니다. 저렴히 올리니 연락주세요. 택포가 입니다.",40,0,2026-01-01,,0,1
223599773,3,3,중고나라,1회,[개인] 오메가 씨마스터 다이버 300M 팝니다. (실착 1회 보장/거의 새상품/금성필름O),"- 오메가 씨마스터 다이버 300M
- 2025-07 스템핑
- 실착 1회 보증, 금성양행 필름 시공 완료
- 구성품 : 풀박 + 오메가 쇼핑백 + 금성양행 필름시공 보증서
- 직거래 : 화성 비봉/남양 인근

오메가 수집욕으로 인해 구매, 구매 당시 실착 1회 후 울프 시계보관함에서 나온적 없는 거의 새상품 상태입니다.
금성양행에서 30만원 정도 비용으로 필름 시공까지 완벽하게 되어있는 제품이고, 보증서 함께 드리니 A/S 무상으로 받으시면서 쓰시면 ",598,3,2026-01-01,,3,9000000
223599663,3,3,중고나라,1회,[개인] 오메가 문워치 팝니다. (사파이어 / 25-07스탬 /실착 1회 보증/ 금성 양행 필름O),"- 오메가 스피드마스터 문워치 (사파이어 크리스탈 글래스 버전)
- 2025-07 스템핑
- 실착 1회 보증, 금성양행 필름 시공 완료
- 구성품 : 풀박 + 오메가 쇼핑백 + 금성양행 필름시공 보증서
- 직거래 : 화성 비봉/남양 인근

오메가 수집욕으로 인해 구매, 구매 당시 실착 1회 후 울프 시계보관함에서 나온적 없는 거의 새상품 상태입니다.
금성양행에서 30만원 정도 비용으로 필름 시공까지 완벽하게 되어있는 제품이고, 보증서 함께 드리니 A/S",790,2,2026-01-01,,9,10000000
223598466,3,3,중고나라,1회,[구매]어스토니시아스토리 초회판 해저드 임진록1 FEW 장군 빅박스 PC게임 풀패키지,"안녕하세요.

고전PC게임 정품 패키지 4개 구합니다.

어스토니시아스토리 초회판 
해저드 
임진록1 
FEW 장군등

빅박스 PC게임 풀패키지

내용물은 모두 풀셋으로 구하구요.

거래하실의향이 있으시면 닉네임 언급과 채팅으로 부탁드리겠습니다.

사진과 동영상으로 보여주세용

그럼 잘 부탁드리겠습니다.",152,0,2026-01-01,,0,800000
223126176,3,3,중고나라,1회,1/3 (토)롯데월드 매직패스 5/7회권,"5회권 - 69000
7회권 - 90000

? 티켓 먼저 발송해드리고 입금받습니다

 선입금??

?? 초창기때부터 활동하여 거래내역 많습니다 

?? 모든인증 가능합니다",178,16,2025-12-31,,3,69000
221851916,3,3,중고나라,1회,premium 소가죽 토트백 1 회사용,"가로30
세로17
악세사리는 개인 소장용이에요!

병간호중이라 소모적대화가 불가하오니 구매하실분만 챗부탁드려요??

압구정 로데오 수입보세의류에서20 만원대에 구입후 1 번 착용후 보관만했어요 가방이 넘쳐나 보관만 하게되어 급처분합니다
외부 사이드에 두 곳과 내부 사이드 두 곳 수납력좋고 은근 많이 들어가요컬러 고급스럽고 가죽이라 소재 좋아요~
데미지 없이 깨끗한 상태에요~

?구매 전 꼭 확인해주세요?

중고거래 특성상 단순 변심으로 인한 환불은 어렵습니다.
상품 상세 설명에 사이즈와 실물 사진을 충분히 기재해 두었으니, 신중히 확인하신 후 구매 결정 부탁드립니다.",35,0,2025-12-31,,0,49000
223596137,3,3,중고나라,1회,캐나다구스 익스페디션 그레이 M(실착 1회),캐나다구스 익스페디션 블랙 패딩 점퍼입니다. M사이즈이고 상태 양호해요. 사이즈 실패로 빨리 처분하고 새로 다시 사려구 구매가격 보다 훨씬 저렴하게 내놓습니다. 받아보고 실착 1회 아주 깨끗합니다. 가격보시고 판단하세요.,152,1,2025-12-31,,1,150000
223595703,3,3,중고나라,1회,오클리 바이스페라 변색고글 (1회착용),"오클리 룩소디카 코리아 정품

변색 프리즘 렌즈
(프리즘 렌즈라 더 또렷이 잘보입니다)

 25년 9월 23일 구입
(25년 8월 제품)

최저가 26만원
1회 운전중 잠깐 착용
(새상품 컨디션)

안낀듯 가벼운 모델이라 러닝, 등산, 자전거, 골프, 테니스 등 다양하게 적용 가능합니다

빠르게 변색되어 야간 라이딩, 야간 러닝에도 좋습니다.",66,1,2025-12-31,,2,190000
223592315,3,3,중고나라,1회,ROME BOA 아동 스노우보드 부츠 200~205사이즈 롬 미니슈레드 아동용 스노우보드 부츠(1회착용),"ROME SDS의 MINISHRED BOA 아동용 스노우보드 부츠입니다
- 색상은 블랙이고, 사이즈는 1K (200~205mm)입니다
- BOA 시스템으로 아이들도 쉽고 빠르게 신고 벗을 수 있습니다
- 가볍고 편안한 착용감을 제공합니다
- 새상품 구입해서 한번 신었는데 아이가 발이 아프다고해서 한사이즈 업하려고 판매합니다",229,2,2025-12-31,,5,95000
223590779,3,3,중고나라,1회,나이키 에어포스1 07 올백 275mm(1회 착),"나이키코리아 정품 에어포스1 '07 올백 275mm 사이즈입니다
박스채 보관중이며, 상태는 사진과 같이 깨끗합니다.

저랑 안 어울려서 팝니다. 1회 신었고 500미터도 안 걸었습니다.",45,1,2025-12-31,,0,95000
223248164,3,3,중고나라,1회,폴로 랄프로렌 키즈 아동복 네이비 금장자켓 울100 1회착 12사이즈,"폴로 랄프로렌 키즈 아동복 네이비 금장자켓 울100 1회착 12사이즈

백화점 구매가 80만원대이며 사이즈는 12사이즈로 초딩4~6학년에게 추천드림!! 자세한건 실측사이즈 꼭 확인요망^___^(메디인차이나 아닌 메디 인 이태리로 최고급 라인임)
체구작으신 여자분들도 착용 가능함!

1회착용 후 보관중인 새것상태임!!!
울100 다크네이비 가을겨울용으로 두께감있는 자켓임^^
남녀상관없음^^
실측사이즈
어깨36
가슴42
팔길이53
총장(카라포함)63",59,1,2025-12-31,,2,95000
222945501,3,3,중고나라,1회,노스페이스 화이트라벨 마티스 자켓 1회착,"바람막이 윈드브레이커
화이트라벨
새제품에서 1회착 
이상하자 전혀 없이상태 매우 좋습니다
m사이즈
고프코어 최적으로 입소문났던 제품이라
옷 엄청 이쁘고 퀄리티도 좋습니다
밑단 똑딱이 조절 가능합니다
정품입니다",31,2,2025-12-31,,0,120000
223058022,3,3,중고나라,1회,폴로 랄프로렌 셔츠 모음 ( 미착용 ~ 1회 착용제품 ),"폴로 랄프로렌 셔츠 모음 ( 미착용 ~ 1회 착용제품 )

1?? 노랑색 셔츠 ( 75,000원 )
* 클래식핏 XS 
* 1회 착용

2?? 연두색 셔츠 ( 80,000원 )
* 슬림핏 M
* 미착용

3?? 분홍색 셔츠 ( 80,000원) - 판매완료
* 클래식픽 S
* 미착용 새상품 (택 제거x)

4?? 체크셔츠 (80,000원)
* 클래식핏 S
* 1회 착용
* 다른 셔츠에 비해 살짝 도톰한 재질

5?? 깅엄체크셔츠 (73,000원)
* 클래식핏 S
* 1회 착용

6?? 배색 셔츠 (80,000원) - 판매완료
* 클래식핏 S
* 1회 착용

셔츠 모두 상태가 좋은 편입니다. 원하시면 세탁해서 보내드리니 요청해주세요. 사이즈 조언은 어렵지만 모두 공용사이즈이고 66반 여성이 무난하게 착용했습니다. 2개 이상 구매시 총 가격에서 -5,000원 해드립니다. 


?? 거래 전 확인해주세요.

? 단순한 찔러보기 / 답 없는 가격 흥정 거절합니다. 
? 교환, 환불 불가합니다. 신중한 구매 부탁드려요.
? 너무 예민하신 분은 정중히 거절하겠습니다.",29,0,2025-12-31,,0,73000
219502319,3,3,중고나라,1회,이와츄 무쇠 웍 대형 1회 사용품 판매(31.5cm*h9.7cm)1회 사용 후 시즈닝해서 보관,"?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


이와츄 무쇠 웍 대형 1회 사용품 판매(31.5cm*h9.7cm)
1회 사용 후 시즈닝해서 보관했습니다. 

※ 많은 양의 볶음과 튀김 요리를 하시기에 적당합니다.
※ 디자인이 심플하고 곡선이 부드러워서 더욱 정감이 가는 팬입니다.
※ 별도의 뚜껑을 덮어 사용하시면 갈비찜이나 닭볶음 요리도 하실수 있습니다.
※ 사이즈가 커서 6~7인용 샤브냄비로도 가능합니다.
※ 가스렌지용 상품입니다.
모델명 21-052 사이즈 내경 31.5 × H9.7cm 무게 3.3kg 최대용량 4.5L 외경 40 × 32.5 × H13cm

https://iwachukorea.co.kr/product/detail.html?product_no=56&cate_no=1&display_group=2





??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",73,1,2025-12-31,,0,170000
223574868,3,3,중고나라,1회,무신사 스탠다드 그린 색상 자켓 S 1회착용 3만원,"무신사 스탠다드 그린 색상 자켓 S 사이즈입니다. 

백사틴 초어 자켓 1회 착용 3만원




직거래는 
오후3시 이후
용산 용문시장
에서 가능하며, 
택배시 3천원 추가 되며 편의점 반값 택배 가능 합니다

가격 절충 불가 입니다.
-메세지 답변 드리지 않습니다.

010-사758-오오7오",25,0,2025-12-31,,0,30000
223574834,3,3,중고나라,1회,무신사 스탠다드 워크자켓 S 1회 착용 3만원,"무신사 스탠다드 블루 색상 자켓 S 사이즈입니다. 

백사틴 초어 자켓 1회 착용 3만원




직거래는 
오후3시 이후
용산 용문시장
에서 가능하며, 
택배시 3천원 추가 되며 편의점 반값 택배 가능 합니다

가격 절충 불가 입니다.
-메세지 답변 드리지 않습니다.

010-사758-오오7오",58,0,2025-12-31,,2,30000
223385180,3,3,중고나라,1회,뮤지컬 <초록> 2월7일 2회차 19시 1열 중앙 단석 양도,"뮤지컬 <초록>
26.02.07 토요일 19:00 2회차
1열 중앙 단석 양도
좌석은 첨부된 사진 참조
장당+3에 양도합니다.
(티켓값별도) - 조기할인 25% 적용된 티켓 51500
예매번호 전달, 타인수령가능",30,0,2025-12-31,,0,81500
223573384,3,3,중고나라,1회,[290]코비6 세일 1회실착품 팝니다,"나코제품이고 구매후 체육관 1회 실착해서 파는거라 상태아주좋아요
사이즈 290
직거래 택배거래 전부 가능합니다",38,1,2025-12-31,,1,385000
223139158,3,3,중고나라,1회,택포.1회 착용.200 사이즈 여아 신발. 부츠,"1회 착용. 사용감 조금 있는데 구입하시면 닦아서 보내드릴게요
35000원정도에 구입했어요
택포 15000원",41,0,2025-12-31,,0,15000
223564877,3,3,중고나라,1회,메디큐브 브이롤러SET 1회 사용,"쿨거시 택포


12월 28일 일요일에 주문하고 
12월 30일(오늘) 수령한 신품입니다 

롤러만 사용해봤는데 
전기 자극이 저에게는 너무 강해서 1회 사용 후 
바로 판매합니다 
효과는 진짜 좋은 거 같은데 제가 너무 쫄보라서ㅜ 자주 사용 안할 것 같아서요 

거의 단순 개봉급이니까 기스나 파손 문의 안하셔도 됩니다 


직거래 도촌동 & 야탑",62,1,2025-12-31,,1,120000
223424442,3,3,중고나라,1회,"dcs356 디월트 멀티커터 1회사용. 커터날, 1.5a배터리포함","택배비포함 거의새상품상태. 콘센터작업1회후 방치되던 새것수준. dcs356n 과 


배터리는 다른 전동공구에 물려섶쫌 써서 기스있지만 가볍고 배터리 상태 괜찮아요. 1.5a배터리,

안쓴 날1개. 
충젖기는없고

디월트 가방포함.택배비포함

11아마존 직구로 베어툴 13만얼마에 샀던것같음종이박스. (박스없음)",255,6,2025-12-30,,3,100000
223556115,3,3,중고나라,1회,메디앤컬필라테스 부산 초량점 1:1레슨 8회권 양도합니다.,"메디앤컬 필라테스 1:1 수업 8회 양도합니다.
제가 고연차선생님 수업을 기존 가격보다 저렴하게 이용하고 있던거라 이득이실겁니다.
연락주세요",34,2,2025-12-30,,0,264000
200331311,3,3,중고나라,1회,1회착용[드라이완료]아디다스 패딩 팝니다 (사이즈90),"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!",34,0,2025-12-30,,0,50000
223360805,3,3,중고나라,1회,나이키 줌 보메로 5 메탈릭 실버 225(1회 착용),"1회 단시간 착용한 나이키 줌 보메로 5 메탈릭 실버 225입니다
연예인이 착용한 걸 보고 한창 품귀있을 때 20만원 후반에 구입하였으나 평소 여성스러운 무드를 추구하는 스타일과는 거리가 있어 단시간 착용 후 깨끗하게 보관하다 판매합니다.

전체적으로 상태는 S급이나,
좌측 발 뒤축에 초기불량처럼 축이 살짝 접혀있는 약간의 하자 있습니다.
요령껏 펴면 될 것 같은데 저는 아무래도 귀찮아서 감안하여 싸게 판매합니다.

구매의사 있으신 분들만 연락주세요
*판매자 판매내역의 다른 상품과 함께 구매하시면 약간의 에누리 가능합니다
*일 때문에 일정잡기가 어려워 택배거래만 합니다.
*중고특성상 교환,환불 불가",39,0,2025-12-30,,0,54000
